id,genres
242310,Thriller
242310,Crime
242310,Action
157849,Thriller
284296,Comedy
284296,Drama
239566,Music
239566,Drama
282813,Horror
184346,Horror
184346,Crime
184346,Thriller
246860,Drama
245916,Drama
245916,Crime
245916,Thriller
245916,Mystery
157832,Drama
273271,Science Fiction
273271,Thriller
245906,Comedy
246741,Horror
246741,Comedy
276902,Thriller
254191,Horror
209276,Drama
253312,Science Fiction
253312,Comedy
253312,Drama
210479,Thriller
210479,Drama
246400,Drama
246400,Documentary
246400,Music
227735,Drama
227735,Family
206821,Drama
206821,Comedy
252830,Drama
252830,Action
152790,Comedy
152790,Drama
244536,Drama
244536,Thriller
288158,Drama
288158,Horror
288158,Thriller
244517,Drama
203834,Horror
203834,Thriller
145220,Crime
145220,Adventure
145220,Comedy
145220,Family
290542,Drama
263986,Thriller
263986,Fantasy
263986,Horror
239568,Comedy
258750,Action
258750,Thriller
297608,Thriller
297608,Mystery
297608,Horror
246403,Horror
246403,Drama
246403,Comedy
243684,Comedy
243684,Drama
287426,Drama
303623,Comedy
228496,Horror
276843,Comedy
269173,Science Fiction
269173,Action
269173,Thriller
227300,Thriller
227300,Comedy
227300,Action
286521,Drama
184345,Horror
184345,Comedy
271714,Music
271714,Drama
236751,Drama
251994,Drama
256474,Thriller
256474,Crime
256474,Action
243568,Thriller
243568,Mystery
243568,Drama
145221,Science Fiction
145221,Drama
145221,Thriller
157823,Drama
157823,Thriller
286875,Family
242022,Comedy
285733,Family
285733,Animation
285733,Adventure
285733,Fantasy
284294,Drama
293310,Documentary
283227,Romance
283227,Drama
214314,Family
214314,Documentary
272692,Horror
287084,Horror
287084,Thriller
188207,Adventure
188207,Action
157851,Drama
254474,Comedy
254474,Action
254474,Horror
155084,Thriller
155084,Horror
280000,Mystery
280000,Horror
280000,Thriller
253235,Romance
253235,Drama
253235,Comedy
245700,Drama
245700,History
258805,Comedy
258805,Fantasy
286873,Adventure
290555,Action
290555,Horror
313867,Comedy
255798,Horror
255798,Comedy
203739,Comedy
203739,Mystery
203739,Fantasy
203739,Action
203739,Horror
157829,Drama
244566,Horror
244566,Comedy
244566,Romance
283686,Horror
283686,Thriller
280690,Comedy
280690,Action
280690,Romance
245473,Romance
245473,Drama
245473,Action
245473,TV Movie
253310,Comedy
250538,Drama
256731,Crime
256731,Action
256731,Drama
312791,Thriller
312791,Horror
253272,Comedy
253272,Crime
193726,Horror
248504,Science Fiction
248504,Horror
248504,Thriller
244268,Drama
267863,Music
267863,Romance
267863,Comedy
52653,Thriller
230266,Drama
261375,Romance
190469,Crime
190469,Comedy
190469,Action
190469,Thriller
259018,Comedy
259072,Horror
284537,Comedy
284537,Drama
312526,Science Fiction
312526,Action
312526,Thriller
258099,Romance
258099,Drama
258099,Comedy
275060,Drama
285843,Romance
285843,Drama
285843,Thriller
250535,Comedy
250535,Family
243531,Thriller
243531,Action
277597,Action
240916,Thriller
240916,Crime
254024,Drama
254024,Thriller
239562,Comedy
239562,Drama
244783,Drama
250388,Thriller
250388,Crime
250388,Action
252171,Romance
252171,Horror
253254,Drama
210947,Thriller
210947,Horror
254263,Family
254263,Animation
235271,Thriller
235271,Drama
241771,Drama
259956,Drama
299582,Family
299582,Romance
299582,TV Movie
141043,Drama
141043,Comedy
298865,Horror
266537,Romance
266537,Comedy
228358,Thriller
228358,Horror
228358,Mystery
252680,Comedy
251519,Adventure
251519,Action
251519,Animation
238603,Science Fiction
238603,Adventure
238603,Family
259963,Drama
270938,Action
270938,Adventure
258086,Mystery
258086,Horror
258086,Thriller
275318,Adventure
275318,Fantasy
245859,Music
245859,Drama
245859,Comedy
256740,Thriller
256740,Drama
256740,Action
249260,Science Fiction
249260,Horror
249260,Action
215379,Drama
215379,Action
215379,Western
215379,Science Fiction
293633,Drama
293633,Thriller
297961,Mystery
297961,Crime
297961,TV Movie
297961,Thriller
233470,Family
233470,Drama
233470,Crime
233470,Romance
248774,Romance
248774,Comedy
292177,Music
292177,Animation
292177,Family
242166,Thriller
242166,Action
156597,Horror
313074,Adventure
313074,Action
313074,Drama
275985,Comedy
286654,Thriller
238475,Comedy
284536,Drama
284536,Crime
284536,Thriller
257447,Drama
257447,Action
283691,Action
283691,Science Fiction
283691,Adventure
283691,Thriller
270005,Thriller
270005,Drama
270005,Crime
254023,Comedy
254023,Drama
208869,Comedy
208869,Action
208869,Drama
208869,Crime
268060,Drama
268060,Thriller
209185,Comedy
282041,Documentary
157847,Drama
300706,Comedy
265016,Science Fiction
265016,Horror
146243,Horror
289314,Drama
254194,Horror
261101,Drama
253295,Drama
253295,Documentary
82657,Mystery
82657,Horror
82657,Thriller
287415,Action
287415,Thriller
287415,Drama
259954,Romance
259954,Comedy
94590,Comedy
94590,Adventure
94590,Science Fiction
199575,Thriller
199575,Drama
199575,Science Fiction
174337,Drama
174337,Comedy
299939,Science Fiction
299939,Horror
236399,Thriller
236399,Mystery
236399,Drama
236399,TV Movie
279171,TV Movie
279171,Crime
279171,Drama
271164,Drama
271164,Romance
271164,Music
270654,Science Fiction
206296,Music
206296,Drama
206296,Comedy
206296,Romance
157099,Comedy
157099,Drama
157424,Horror
211076,Drama
211076,Crime
211076,Thriller
276401,Drama
276401,Romance
241843,Horror
241843,Comedy
241843,Action
297680,Science Fiction
297680,Horror
297680,Thriller
126172,Horror
249923,Comedy
293894,Horror
293894,Thriller
212231,Drama
256687,Thriller
256687,Drama
256687,Action
268171,Romance
268171,Family
268171,Comedy
289727,Comedy
289727,Romance
253849,Crime
253849,Thriller
330115,Drama
330115,Comedy
276496,Drama
290999,Horror
249660,Drama
302828,Adventure
302828,War
305091,Documentary
99367,Comedy
294308,Horror
281418,Drama
281418,Crime
281418,Thriller
299969,Documentary
290729,Action
290729,Thriller
285549,Horror
285549,Fantasy
259910,Documentary
259910,TV Movie
267806,Thriller
267806,Horror
276908,Drama
276908,Comedy
276908,Science Fiction
276908,Romance
242090,Drama
242090,Comedy
242090,Romance
289416,Horror
289416,Thriller
265010,Thriller
265010,Mystery
265010,Horror
276901,Drama
257117,Thriller
257117,Horror
113833,Drama
243526,Drama
243526,Thriller
79316,Horror
285387,Action
285387,Thriller
285387,Drama
285387,Crime
258284,Crime
258284,Drama
258284,Thriller
258284,Mystery
284284,Western
284284,Drama
294093,Fantasy
294093,Science Fiction
294093,Adventure
294093,Family
304336,Drama
276488,Horror
319389,Comedy
319389,Romance
278774,Comedy
278774,Fantasy
278774,Family
278774,Romance
286709,Crime
286709,Action
286709,Drama
282672,Drama
282672,Romance
306650,Adventure
306650,War
306650,Thriller
306650,Drama
253675,Documentary
253675,TV Movie
305932,Comedy
255491,Comedy
114750,Comedy
114750,Drama
252102,Adventure
252102,Comedy
209269,Crime
209269,Thriller
209269,Mystery
269650,Action
269650,Science Fiction
269650,Animation
216580,Horror
216580,Drama
216580,Action
216580,Thriller
114155,Drama
259074,Thriller
249021,Science Fiction
249021,Action
258893,Family
258893,Comedy
258893,Animation
258893,Mystery
304613,Horror
269100,Animation
269100,Documentary
269100,History
124470,Horror
282296,Drama
282296,Comedy
282296,Romance
293262,Documentary
274820,Drama
275619,Action
275619,Science Fiction
275619,Thriller
244403,Comedy
244403,Drama
244403,Music
251232,Drama
251232,Romance
251232,Adventure
283589,Thriller
283589,Adventure
283589,Action
283589,Romance
286548,Action
289394,History
289394,Drama
289394,TV Movie
200511,Thriller
200511,Crime
200511,Drama
214087,Drama
250766,Documentary
260001,Comedy
260001,Romance
180305,Horror
180305,Thriller
254193,Horror
254193,Thriller
253251,Romance
253251,Drama
253251,Comedy
289712,Horror
286668,Action
263855,Drama
263855,War
169607,Documentary
243352,Drama
270771,Action
270771,Thriller
270771,Horror
249170,Documentary
225044,Drama
225044,Music
230779,Drama
244260,Drama
209416,Documentary
250658,Documentary
256346,Science Fiction
256346,Animation
256346,Adventure
253292,Documentary
262788,Family
262788,Adventure
267793,Drama
267793,Romance
267793,TV Movie
267793,Thriller
284274,Action
284274,Animation
284274,Adventure
265019,Horror
265019,Thriller
272160,Comedy
263614,War
263614,Documentary
301959,Documentary
287950,Action
271665,Thriller
271665,Horror
223954,Comedy
258193,Thriller
258193,Science Fiction
258193,Horror
281298,Drama
281298,Crime
281298,Action
305127,Science Fiction
305127,Drama
264170,Animation
264170,Action
256969,Thriller
256969,War
256969,Drama
213927,Action
294741,Thriller
294741,Drama
298093,Crime
298093,Action
298093,Thriller
298445,Comedy
298445,Documentary
298445,Drama
245685,Family
245685,Animation
245685,Adventure
250574,Thriller
250574,Horror
279914,Drama
279914,Music
261037,Drama
277702,Drama
277702,Crime
267480,Documentary
241765,Drama
241765,Thriller
241765,Crime
241765,Action
241765,Mystery
295799,Documentary
268321,Drama
339992,Horror
339992,Fantasy
266040,Romance
266040,Fantasy
266040,Drama
256690,Family
256690,Comedy
256690,Animation
256690,Adventure
286987,Science Fiction
286987,Family
251321,Drama
285423,Action
285423,War
281778,Fantasy
281778,Action
281778,Science Fiction
260063,Drama
260063,War
260063,Action
271185,Thriller
271185,Mystery
271185,Drama
277688,Comedy
277688,Horror
197696,Drama
262481,Documentary
262481,Comedy
262481,History
256766,Animation
256766,Action
256766,Adventure
256766,Fantasy
251768,Action
251768,Animation
251768,Family
251768,Science Fiction
301056,Documentary
146229,Horror
146229,Thriller
259453,War
259453,Thriller
259453,Action
266102,Drama
226140,Horror
266084,Drama
261820,Comedy
297265,Drama
297265,Music
317182,Drama
317182,Adventure
317182,Science Fiction
317182,Fantasy
248212,Drama
287524,Horror
271467,Music
271467,Comedy
294959,Documentary
294959,Adventure
341747,Romance
266353,Fantasy
266353,Drama
266353,Romance
278632,Horror
278632,Thriller
206192,Crime
206192,Drama
206192,Thriller
258251,Adventure
258251,Action
273641,Comedy
300467,Thriller
300467,Horror
280922,Drama
280922,Romance
221667,Drama
331727,Action
331727,Adventure
244562,Thriller
244562,Drama
288445,Science Fiction
288445,Horror
288445,Thriller
262840,Comedy
262840,Horror
254188,Horror
290382,Music
253270,Comedy
253270,Drama
273621,Action
280002,Horror
280002,Thriller
256284,Action
256284,Adventure
261041,Documentary
253283,Romance
253283,Drama
253283,Comedy
244580,Music
244580,Drama
283161,Animation
269711,Science Fiction
269711,Comedy
269711,Animation
284711,Action
284711,Horror
284711,Science Fiction
284711,TV Movie
284711,Adventure
262340,Comedy
251736,Drama
251736,Comedy
266442,Documentary
228108,Drama
228108,Comedy
312497,TV Movie
312497,Science Fiction
312497,Drama
267804,Comedy
267804,Drama
286657,Horror
286657,Science Fiction
286657,Thriller
256876,History
256876,Documentary
246743,Documentary
246743,Crime
282248,Thriller
222649,Drama
250761,Documentary
250761,War
287703,Romance
287703,Comedy
254772,Drama
254772,Crime
277237,Crime
277237,Drama
296626,Horror
296626,Thriller
296626,Mystery
257451,Comedy
285841,Drama
285838,Comedy
260535,Comedy
279973,Drama
279973,TV Movie
374430,Mystery
374430,Thriller
374430,Horror
374430,Drama
374430,Science Fiction
274626,Horror
274626,Thriller
253287,Romance
253287,Comedy
256561,Documentary
180296,Comedy
288154,Comedy
288154,Horror
292985,Documentary
274899,Horror
274899,Thriller
282297,Documentary
279661,Horror
279661,Crime
279661,History
279661,Documentary
272602,Comedy
272602,Romance
272602,Drama
287935,Adventure
287935,Family
300441,Family
300441,Comedy
263510,History
263510,Documentary
263510,War
254005,Drama
268508,Horror
254047,Romance
254047,Comedy
409696,Family
409696,Animation
409696,Adventure
409696,Fantasy
250643,Documentary
250551,Drama
250551,Crime
250551,Action
250230,Drama
250230,History
267795,Horror
267795,Drama
267795,Thriller
267795,Mystery
244534,Drama
244534,Comedy
249926,Drama
249926,Romance
251979,Drama
251979,Adventure
251979,Romance
298931,Comedy
298931,Music
298931,Drama
279828,Romance
279828,Fantasy
279828,Adventure
279828,Science Fiction
295315,Comedy
295315,Romance
293572,Horror
293572,Thriller
261768,Drama
295144,TV Movie
295144,Drama
277594,Action
277594,Adventure
276137,Documentary
258152,Animation
258152,Comedy
289239,Horror
289239,Fantasy
289239,Family
242754,History
242754,Drama
250665,Documentary
255278,Thriller
113091,Romance
113091,Comedy
220471,Thriller
220471,Horror
285270,Comedy
285270,Drama
296370,Comedy
296370,Music
296370,Romance
289333,Comedy
308571,Comedy
288463,Thriller
288463,Crime
250114,Documentary
250114,Comedy
305276,Crime
305276,Action
305276,Drama
290802,Documentary
250700,Documentary
253046,Thriller
253046,Drama
253046,Crime
292607,History
292607,Documentary
284298,Romance
284298,Comedy
252444,Romance
252444,Comedy
264555,Thriller
264555,Drama
242083,Comedy
242083,Drama
298935,Drama
298935,Comedy
298935,Romance
299729,Documentary
292483,Comedy
288789,Documentary
265964,Thriller
251227,Comedy
250578,Music
250578,Documentary
290336,Action
290336,Crime
290336,Thriller
290336,Drama
284470,Documentary
265018,Horror
287767,Drama
287767,Action
287767,Thriller
277231,Comedy
277231,Romance
306963,Science Fiction
283330,Music
283330,Drama
260947,Thriller
260947,Mystery
297462,Drama
297462,Romance
256273,Comedy
291157,Romance
291157,Comedy
147778,Documentary
294690,Drama
294690,Action
294690,War
256347,Thriller
278878,Western
278878,Comedy
276729,Documentary
267872,Documentary
276918,Documentary
295588,Drama
275657,Documentary
296244,Horror
296244,Drama
288587,Drama
263111,Comedy
297098,Comedy
250777,Documentary
256503,Music
256503,Documentary
301235,Documentary
286372,Mystery
286372,Horror
286372,Thriller
276922,Horror
267463,Comedy
267463,Romance
300900,Action
300900,War
286256,Music
286256,Drama
286256,Documentary
203819,Drama
203819,Adventure
264166,Documentary
169760,Documentary
169760,Adventure
261857,Music
261857,Documentary
289339,Comedy
347520,Fantasy
347520,Drama
347520,Mystery
242088,Drama
242088,Comedy
283322,Action
284288,Drama
250798,Documentary
298077,Science Fiction
298533,Comedy
298533,Family
250666,Documentary
250666,Drama
314065,Horror
314065,Mystery
303281,Comedy
291155,Documentary
291343,Documentary
250769,Documentary
298653,Thriller
298653,Horror
286101,Comedy
262903,Comedy
262903,Romance
250745,Documentary
245158,Thriller
245158,Documentary
279992,Documentary
296690,Crime
296690,Action
296690,Drama
320420,Documentary
309049,Crime
283201,Drama
283201,Comedy
283201,Romance
283559,Music
283559,Documentary
273997,Documentary
276928,Romance
276928,Comedy
276928,Drama
286817,Drama
286817,Romance
250668,Documentary
258614,Documentary
288301,Documentary
11,Science Fiction
11,Action
11,Adventure
691,Thriller
691,Action
691,Adventure
11319,Animation
11319,Family
11319,Fantasy
11319,Adventure
703,Romance
703,Drama
703,Comedy
11114,Comedy
11114,Animation
11114,Fantasy
11114,Family
840,Drama
840,Science Fiction
5902,War
5902,History
5902,Drama
250480,Family
250480,Animation
14140,Family
14140,Adventure
14140,Comedy
14140,Romance
14140,Action
11940,Family
11940,Science Fiction
11940,Adventure
11940,Action
11940,Fantasy
25388,Drama
25388,Adventure
25388,Action
25388,War
11009,Music
11009,Drama
12535,Music
12535,Comedy
11006,Comedy
11006,Adventure
11006,Action
5205,Documentary
17689,Crime
17689,Action
17689,Drama
17689,Thriller
10839,History
10839,Action
10839,Drama
10839,War
12637,Romance
12637,Music
12637,Drama
11590,Comedy
11590,Drama
19067,War
19067,Drama
42222,Drama
49126,Horror
49126,Drama
49126,Fantasy
49126,Thriller
11586,Fantasy
11586,Thriller
11586,Horror
7227,Drama
7227,Adventure
7227,Action
7227,Thriller
11834,Comedy
11834,Fantasy
985,Horror
985,Fantasy
985,Science Fiction
985,Drama
21948,Drama
21948,Crime
21948,Action
21948,Thriller
26842,Action
26842,Drama
26842,Adventure
26842,History
1362,Family
1362,Animation
1362,Adventure
4199,Adventure
4199,History
50374,Drama
50374,Adventure
50374,Action
50374,Thriller
14612,Family
47474,Mystery
47474,Drama
47914,Western
12707,Horror
12707,Adventure
12707,Drama
38985,Adventure
38985,Thriller
38985,Action
72277,Mystery
72277,Thriller
72277,Drama
24032,Comedy
24032,Fantasy
41662,Drama
30315,Science Fiction
30315,Horror
24655,Mystery
24655,Horror
16220,Science Fiction
16220,Fantasy
16220,Animation
10670,Thriller
10670,Action
12262,Horror
18775,Science Fiction
18775,Horror
11598,Comedy
26932,Science Fiction
26517,Horror
20416,Adventure
20416,Thriller
20416,Mystery
42218,Science Fiction
42218,Horror
64976,Thriller
64976,Horror
64976,Science Fiction
18196,Mystery
18196,Drama
18196,Horror
14741,Romance
14741,Comedy
33665,Drama
29437,Science Fiction
29437,Horror
26680,Horror
20785,Family
20785,Comedy
20785,Drama
19995,Fantasy
19995,Adventure
19995,Action
19995,Science Fiction
16869,Thriller
16869,Action
16869,Drama
16869,War
12437,Adventure
12437,Thriller
12437,Action
12437,Fantasy
